user_id,total_interaction_count
63256758,3697
63281686,1275
63329418,5957
63330474,288
63339028,3785
63339213,732
63347672,119
63351357,628
63382216,1463
63382326,15
63394949,866
63398160,2424
63427182,514
63458915,780
63475455,972
63487630,14
63489689,1276
63583265,2404
63588363,400
63621977,401
63625417,5197
63702010,390
63705984,277
63727001,1797
63729308,433
63759289,1020
63767620,281
63802255,479
63805861,1178
63823409,561
63830172,138
63848985,840
63853211,522
63889098,282
63902611,463
63910679,1338
63929694,2218
63959682,748
63960502,908
63973702,1580
63977892,197
64022179,523
64030719,806
64051525,241
64056262,260
64076866,759
64105175,215
64126748,424
64152450,752
64161722,10
64187025,2175
64207025,138
64245350,298
64266338,650
64309062,1710
64310783,1356
64318871,1467
64326708,679
64337070,139
64349342,307
64355869,1372
64364680,243
64376905,288
64379712,3
64387588,183
64431010,880
64454947,717
64463199,565
64471307,1799
64473744,132
64484514,54
64493138,373
64494141,22
64498534,47
64502137,2379
64505114,57
64557626,1429
64566338,680
64585415,1174
64597982,1240
64614030,3209
64641892,244
64643879,352
64649517,793
64675604,1970
64696595,806
64698675,283
64699430,3874
64707730,918
64708133,2742
64739789,269
64743108,609
64783805,851
64784548,273
64798736,129
64804685,480
64818293,80
64819934,137
64828869,593
64847438,1882
64863066,288
64881151,2095
64895000,114
64896456,32
64906157,501
64947869,963
65010632,297
65013453,3305
65037187,386
65043683,971
65068683,393
65087297,5332
65105058,254
65116572,125
65116781,1224
65120590,701
65143114,4994
65149825,852
65157695,29
65162644,1671
65180528,786
65200157,244
65236751,1677
65236950,524
65257068,1624
65272416,384
65285764,509
65300962,1431
65305165,1802
65311466,71
65320445,773
65327272,985
65327449,1480
65340227,2188
65352076,1640
65373436,1085
65381253,1003
65387293,887
65388018,3131
65400270,306
65409330,808
65430374,594
65430876,164
65438079,4638
65444509,234
65454710,1376
65463789,66
65465729,955
65479688,1486
65484241,228
65488357,673
65494965,377
65504626,3361
65510821,1785
65519398,3014
65544144,868
65578659,130
65629361,1117
65645933,20770
65667723,1918
65680419,494
65682840,1004
65683052,2612
65698133,235
65704391,1648
65746371,560
65762927,128
65790331,58
65810725,403
65820387,3115
65822835,392
65831756,625
65848846,2097
65856500,1378
65860183,57
65882631,129
65886056,621
65949028,5586
65949779,45
65960071,41
65961855,7263
65982317,3118
65991159,453
65995748,1302
66058598,107
66079671,112
66132570,85
66141533,1754
66145288,2984
66150030,3661
66190657,824
66200828,1966
66205819,3565
66232679,3466
66274733,2830
66275550,2698
66293783,1671
66297767,591
66303330,2099
66306934,1034
66315804,142
66331755,1753
66336544,236
66351154,1151
66359448,735
66367361,217
66374251,803
66389432,50
66395027,1413
66412678,3821
66440228,280
66497070,1720
66535302,2137
66538937,430
66544067,469
66566059,1133
66588610,158
66592633,1753
66621061,256
66637372,546
66652324,128
66686285,1058
66688297,2041
66699196,946
66708783,143
66717513,877
66737372,1751
66743304,140
66749139,1045
66763284,531
66801315,359
66816658,158
66819420,1871
66819472,949
66831202,4009
66850651,943
66865786,846
66866811,3084
66876679,356
66878548,10
66909500,2993
66911931,532
66924694,1224
66961542,337
66976532,171
67021316,1879
67028419,7917
67030902,64
67033795,1903
67043382,315
67043644,636
67053820,2242
67077817,1048
67085594,2505
67128572,1134
67155648,1161
67155716,1015
67157384,847
67166709,851
67168345,4659
67177972,637
67185042,1669
67202688,4467
67229067,817
67236570,149
67268928,6218
67309595,90
67312926,930
67386849,70
67404809,241
67422920,2317
67473135,604
67477912,412
67508764,279
67511501,341
67514411,3738
67524897,2726
67538161,399
67540780,148
67583520,714
67594087,394
67648477,76
67658666,577
67675774,152
67684356,2020
67725088,387
67735668,10
67743134,1779
67759870,1885
67797025,567
67819789,2117
67822184,3452
67840643,757
67849399,5269
67865490,1174
67872611,97
67892536,1249
67893893,746
67898761,2986
67908606,88
67933987,1927
67940169,275
67942355,1010
67942365,3102
68002440,2092
68008677,304
68052246,851
68068629,1024
68071856,19
68100671,581
68100903,491
68141920,482
68150938,4158
68157578,1476
68158918,391
68161467,321
68165769,316
68187441,839
68193194,264
68210335,739
68217968,184
68225403,1473
68249522,3861
68255573,104
68259655,840
68264472,1114
68265275,1274
68271052,403
68284108,322
68285359,3348
68288874,1556
68299137,194
68302542,806
68327951,1921
68332098,267
68342657,1655
68343951,1557
68358561,2509
68359578,2209
68362875,459
68381564,579
68382361,1221
68412184,3613
68421220,606
68428732,1972
68429891,1775
68476997,447
68485777,219
68513171,1729
68516560,966
68550498,1420
68558328,43
68563462,52
68571967,444
68573775,170
68583482,672
68592058,287
68597206,1332
68597508,32
68605920,1915
68605934,559
68614999,100
68646634,173
68673764,284
68680724,502
68692842,626
68709423,651
68710047,1341
68711920,188
68723589,1530
68735466,306
68747316,2323
68778928,427
68784328,2778
68784632,166
68790834,52
68801930,254
68826278,1155
68875424,115
68909476,31
68917618,475
68942144,64
68961612,660
68983870,1115
68989686,48
69003368,1002
69033110,21
69037610,843
69050200,863
69117671,1212
69144178,3421
69146917,362
69152695,1169
69152893,2543
69159969,1913
69172388,652
69174349,1456
69192727,426
69195802,3566
69240582,172
69242953,1544
69246472,975
69251001,3723
69255232,1691
69285521,283
69289834,431
69303906,194
69308679,197
69309041,293
69334364,481
69347492,236
69383475,414
69384332,661
69389641,1058
69396418,207
69410546,868
69412823,267
69428014,1545
69439796,1329
69447934,939
69452078,2626
69459679,1187
69462679,416
69486826,103
69505718,3027
69510643,28
69521301,2583
69562165,1582
69579136,3847
69599332,3696
69613205,538
69620201,293
69626316,2568
69631141,569
69640457,399
69654504,590
69663083,91
69678635,829
69687230,2908
69696698,2184
69697214,2109
69731330,475
69766999,465
69781008,498
69798791,460
69807585,560
69819243,692
69840571,57
69859994,392
69869187,914
69877349,234
69953834,3538
70012916,1953
70015965,555
70046644,397
70070588,153
70116015,1318
70118357,236
70138205,398
70157276,3405
70161728,819
70168568,301
70207005,482
70212546,2587
70222678,961
70233601,896
70237977,56
70240139,10826
70241210,2861
70260190,1171
70277195,305
70284542,158
70351826,166
70352132,566
70370583,540
70380387,1375
70397129,717
70403519,498
70424320,410
70441355,1071
70486234,1148
70503301,3148
70515959,277
70517996,3247
70542620,392
70542990,26
70573626,252
70606713,256
70617695,390
70656441,1554
70664874,1016
70664970,192
70689524,125
70727085,255
70730514,1937
70745586,373
70753307,61
70776553,898
70807729,657
70813454,789
70815622,1005
70817939,429
70822231,113
70828129,1349
70851841,392
70873173,232
70876649,7060
70889190,4133
70891589,3397
70898242,340
70905680,199
70913065,7928
70919971,42
70931681,87
70960824,426
70971999,198
70972602,1513
70972620,307
70978759,2770
71018291,315
71035154,4132
71048860,2532
71051585,1809
71054049,310
71090471,326
71090781,583
71105413,1309
71126415,2504
71142425,2814
71146691,1560
71149953,1927
71164203,315
71179084,1436
71201867,1902
71208218,1143
71210938,159
71211432,239
71223370,916
71234312,1059
71237773,272
71238931,9816
71251121,6821
71258991,781
71290254,1335
71333586,443
71348773,132
71361569,2083
71369964,965
71376321,853
71386658,578
71406451,4123
71417684,430
71419120,192
71422331,1184
71437297,756
71446393,2028
71452131,341
71514585,1602
71582654,1749
71601515,2046
71611159,3361
71631705,895
71636940,581
71671024,1864
71678956,712
71696748,327
71702944,2798
71712016,363
71714329,3457
71721640,1075
71734567,560
71778458,546
71796341,964
71883073,1388
71888387,980
71908437,407
71929773,8807
71941709,1623
71964200,451
71969934,2678
71985206,882
72016943,910
72018675,416
72023066,725
72062153,108
72076185,201
72120347,1145
72129303,461
72132223,263
72148706,2328
72166476,26
72167112,1618
72181751,115
72184942,2328
72214388,857
72234327,322
72241985,174
72251098,294
72253831,441
72256073,1968
72288359,2671
72295163,2269
72306639,4728
72335968,199
72358271,2167
72371406,891
72375246,328
72375683,675
72384905,1240
72391099,357
72391765,1441
72419143,2983
72436782,1857
72442904,1180
72480854,24
72510586,1384
72512616,282
72515822,1083
72526488,374
72527976,1
72543852,113
72552037,851
72591312,271
72605828,1759
72607632,647
72611369,256
72632718,2449
72633796,1200
72638271,2773
72651215,3310
72656044,41
72659380,71
72703245,4063
72736504,43
72749623,3543
72753099,777
72753801,2448
72767439,458
72775671,449
72777949,693
72782938,147
72789014,287
72791026,723
72802864,980
72813283,1303
72820368,3764
72834081,1192
72875200,347
72884077,1124
72890914,419
72928045,698
72990071,1855
73024133,2309
73031965,31
73034210,2858
73042603,2867
73049202,797
73050317,121
73065478,3218
73066957,178
73071844,857
73104510,173
73110586,369
73125482,1026
73135493,3807
73136013,371
73136730,225
73136910,2136
73138544,5612
73183735,40
73196588,20146
73197087,447
73202533,544
73218701,2318
73232978,2524
73234758,727
73241517,703
73245647,419
73275893,605
73278658,3505
73288489,638
73303243,559
73349802,3189
73407945,1547
73414621,264
73416552,277
73422588,144
73424303,2404
73428459,120
73455580,3723
73462715,5566
73491319,2723
73491371,472
73494272,212
73525659,912
73525853,821
73527596,30
73547790,66
73574022,2080
73577977,119
73617910,139
73626973,561
73632654,1551
73663591,190
73676533,119
73729603,223
73730336,2133
73746330,860
73753883,183
73758282,531
73778775,68
73798342,2258
73809667,90
73851874,1095
73854016,317
73855909,320
73859889,1417
73864921,690
73870155,4211
73881418,579
73884777,196
73918597,2571
73940945,17
73966521,446
74012467,1816
74028981,1425
74049444,4105
74056865,912
74056904,295
74067634,1987
74077719,814
74080846,330
74086245,531
74086991,5603
74136138,492
74140634,542
74142122,57
74148418,661
74155886,159
74163297,3105
74192645,356
74193816,536
74218761,140
74224190,793
74226240,892
74228493,122
74232355,1831
74242982,661
74248390,133
74266044,370
74269202,635
74270354,386
74285031,7096
74288102,29
74312496,1543
74314315,12479
74335212,149
74335554,505
74339956,2232
74343579,55
74373659,810
74405788,505
74418729,1556
74436775,342
74452601,406
74492481,2596
74507077,375
74534491,2773
74552997,2327
74554840,304
74561683,426
74572285,86
74577535,1568
74578437,1181
74593955,3585
74624581,501
74629216,710
74645093,1883
74648625,161
74656762,723
74666201,86
74675979,44
74694804,2532
74717191,86
74750292,3215
74752035,7029
74775553,304
74775623,1891
74777654,98
74781533,195
74786519,171
74820346,1505
74856244,733
74873040,1061
74875775,701
74889564,51
74890051,51
74920230,518
74920552,1120
74921795,257
74923526,387
74926183,369
74927354,907
74947645,1551
74952849,8368
74970676,1047
75022392,829
75026568,579
75032548,1586
75051872,147
75057559,293
75070176,3052
75100167,2247
75131016,287
75149023,1228
75160982,291
75162717,900
75167088,382
75170299,139
75180624,217
75184801,14
75187413,741
75195687,399
75209170,494
75225256,4202
75225777,177
75251738,7508
75287920,2156
75288002,1300
75292590,5416
75301293,1396
75301433,572
75321622,3207
75321867,3592
75326382,676
75332266,198
75350465,598
75370152,120
75371091,745
75377193,990
75393724,209
75394275,316
75404041,235
75419895,787
75428179,77
75439923,985
75441631,539
75500533,5465
75510785,1809
75533954,1282
75547524,706
75548296,95
75586844,137
75623420,16
75631135,308
75632937,529
75665818,283
75699486,17
75702827,816
75712090,137
75722191,978
75749135,1215
75819271,2138
75821100,4567
75844368,406
75845612,1011
75874204,520
75878438,469
75881126,126
75888387,2920
75892415,19
75904905,771
75916920,3076
75927204,72
75945861,349
75971112,160
75976369,395
75978611,364
75981766,729
75986489,727
76003936,1848
76014275,741
76038007,785
76049101,225
76054159,84
76055683,519
76057733,24
76073975,2434
76080602,265
76085459,494
76090844,1563
76121487,1231
76143991,1521
76146995,351
76181117,497
76202623,141
76204767,704
76212088,633
76228001,956
76252012,2736
76253363,3033
76253881,1660
76269329,767
76271403,1658
76292653,1953
76297222,57
76314785,1839
76352172,1583
76359356,380
76388923,50
76398803,425
76520076,750
76550636,828
76558003,523
76568368,1890
76599103,2295
76602764,215
76604277,434
76606093,822
76608645,57
76626935,184
76627657,1117
76639598,313
76658341,1686
76679100,8
76689348,634
76707547,1690
76722375,63
76732078,2794
76740501,907
76755997,386
76758868,75
76777269,481
76780582,190
76784040,1931
76786143,770
76845781,1934
76865333,237
76879190,2425
76885686,772
76887456,2109
76896505,606
76910457,826
76917566,185
76930958,2337
76937095,777
76939979,249
76940638,211
76955385,128
76955668,195
76985951,369
76995126,1121
76995710,159
77020029,110
77020117,563
77031104,534
77032998,701
77044248,283
77055357,3488
77055538,2721
77067135,55
77072530,418
77084854,48
77119566,1193
77119953,387
77121207,74
77128465,903
77128530,105
77130692,241
77134757,523
77139316,3323
77142272,713
77150532,3920
77163935,1074
77204533,186
77212709,298
77237799,857
77252588,1177
77254417,160
77258315,1773
77260277,686
77275752,319
77294719,159
77306409,3442
77310910,2058
77320837,1871
77324134,4068
77339861,9902
77362976,663
77374787,10779
77392405,313
77403305,1158
77432011,1527
77443046,4434
77455082,773
77455354,938
77496714,1247
77500052,753
77503143,1472
77514819,345
77522552,2793
77524894,2161
77528409,1066
77528436,1542
77561428,259
77563495,380
77587823,2045
77591948,118
77630573,761
77661755,767
77683512,1465
77743407,893
77757645,106
77787471,35
77797798,720
77801990,574
77802678,634
77813021,621
77815658,140
77822835,1298
77840706,283
77844326,290
77845023,96
77868658,4151
77881862,794
77886379,36
77904805,151
77938710,29
77945945,769
77957775,366
77963009,112
77965060,2476
78044909,2908
78045043,485
78068981,2519
78074373,4051
78111998,1091
78127630,69
78129838,1411
78202306,623
78206223,721
78221884,50
78226298,50
78235318,329
78264855,55
78309060,450
78314284,929
78324634,1605
78329358,4407
78331026,5088
78354040,300
78354424,197
78357080,50
78391784,318
78397392,77
78445846,1255
78462766,698
78467491,1764
78477282,8592
78480196,2171
78522957,1042
78526913,2447
78529474,30
78537035,992
78566320,2006
78571658,6554
78574430,623
78587720,226
78595880,2348
78639114,514
78668192,508
78692954,556
78704357,4743
78722474,440
78760932,575
78779010,484
78794958,1221
78804173,384
78808413,803
78860938,1152
78877674,958
78888823,3636
78889829,2302
78890087,1060
78898649,3319
78947364,318
78992546,1394
79032446,657
79057120,2080
79062073,3393
79074116,568
79076274,1142
79107813,2866
79112468,4862
79134636,7311
79151138,287
79161711,961
79181598,13
79233582,715
79237680,166
79243315,681
79243483,1079
79244251,120
79253885,4885
79266183,1611
79268479,296
79269988,1986
79302874,57
79314283,206
79359253,1168
79362621,209
79383980,367
79384326,136
79403111,1430
79432796,144
79450083,189
79463651,1345
79472459,2257
79492036,730
79505279,743
79519527,956
79557421,1137
79558429,1646
79587494,7272
79603001,486
79603335,1061
79614874,69
79617414,385
79678094,1314
79681819,60
79690063,854
79702699,787
79763295,1127
79787742,1346
79788089,825
79807237,1294
79807626,7185
79824809,1249
79844578,912
79876720,515
79913494,426
79927411,1271
79942814,97
79947662,911
79973073,1680
79990361,1827
80031113,871
80052488,2242
80057325,1212
80057429,510
80081386,704
80089562,3012
80109645,934
80112220,1134
80115072,317
80115965,87
80125653,3118
80187043,171
80214639,558
80216957,657
80254452,2432
80263315,1612
80264762,2120
80274951,789
80281644,261
80283819,4195
80291753,144
80308823,105
80331565,392
80332039,1981
80345747,864
80378029,3844
80384982,552
80390220,616
80415557,2208
80421496,346
80422373,742
80443167,201
80458696,2982
80481728,5211
80481913,3071
80487881,922
80490154,329
80519771,209
80528162,2613
80548885,544
80552424,1474
80563035,792
80583776,1285
80638202,227
80648292,1180
80673818,1518
80680284,441
80699349,1063
80703687,1350
80775941,6566
80781148,23
80795824,508
80798241,141
80803649,287
80808868,140
80838825,976
80894940,127
80945120,673
80954170,5334
80955364,688
80960440,386
80977557,1412
81037956,2222
81046312,2502
81049962,143
81076699,4220
81084835,557
81143356,656
81144389,107
81157363,835
81165817,682
81182608,3604
81196267,457
81220081,174
81245680,3939
81281336,413
81281654,1173
81295365,1430
81312893,530
81322348,3671
81328294,734
81341272,315
81368266,164
81406411,60
81419674,458
81424893,391
81444684,2840
81470571,650
81471953,1363
81479152,307
81497537,2135
81500257,4247
81503200,843
81506172,1517
81541985,1075
81542356,69
81542604,1064
81550710,973
81567660,740
81576763,73
81584249,1184
81586383,4255
81595167,1079
81607879,143
81608134,5419
81611585,5935
81612967,2675
81613966,965
81633439,2662
81635499,1514
81647004,77
81654342,960
81666196,296
81705986,1162
81729056,1731
81732161,645
81748621,115
81756097,1102
81769563,852
81814142,278
81840544,2127
81855599,100
81874936,83
81878304,1078
81901472,1939
81904568,1424
81919787,302
81923955,447
81925863,957
81933823,251
81958592,512
81960712,1148
81964332,4108
81964751,152
81995769,791
82008226,2179
82026505,294
82048591,358
82056066,1792
82061064,13
82061100,551
82076649,607
82095778,203
82109537,55
82144399,198
82169054,465
82187286,234
82209738,1165
82226346,429
82245480,2171
82247926,352
82252219,1
82252304,140
82259162,6879
82263291,280
82271547,575
82295636,2215
82298309,53
82299002,955
82302996,2622
82320644,7677
82326585,519
82329199,501
82335494,2161
82362614,407
82384961,2703
82389748,1340
82414453,1734
82426549,5
82435724,581
82438723,2213
82448685,2720
82449509,244
82465279,74
82471776,443
82473850,785
82479585,1123
82483139,775
82524017,293
82532353,405
82539272,58
82572658,3076
82575380,7233
82595325,30
82604847,625
82628240,738
82643414,205
82649107,3590
82660191,287
82687808,1049
82698552,154
82705001,2953
82734120,85
82738660,585
82738686,1102
82740589,501
82756067,2208
82775878,534
82779553,406
82833924,433
82838416,1404
82853795,2676
82857884,1036
82860631,906
82889783,26
82892371,1383
82902886,1670
82905542,10436
82914173,3457
82924944,56
82926069,1094
82926163,1966
82936710,870
82945911,1562
82950102,8
82960193,8127
82962775,248
82996925,1430
83000130,217
83052065,1130
83055904,121
83058850,808
83062037,3714
83073587,4359
83080518,2016
83082415,62
83108816,545
83158116,2215
83173056,117
83262957,3203
83269367,910
83275852,2115
83279248,858
83307780,1224
83313393,828
83328872,459
83334493,774
83345819,2047
83346211,2316
83369179,553
83389532,431
83423107,1986
83424956,1798
83425764,696
83437514,202
83449637,413
83469580,44
83490019,99
83521932,1144
83531230,757
83539694,65
83543222,504
83546635,3888
83570876,4909
83583566,769
83584379,1438
83599484,396
83600056,1479
83607024,904
83618059,977
83619345,455
83661052,156
83666727,722
83679249,1167
83681730,1244
83687317,1434
83688949,5298
83699036,706
83735095,5696
83738555,304
83753093,193
83764719,4725
83768059,171
83768290,29
83781429,527
83797489,587
83802493,5165
83804673,236
83811107,36
83813302,17248
83823786,213
83832211,711
83836148,266
83847851,300
83851924,4779
83919959,130
83925215,1959
83928316,698
83929585,356
83934219,773
83954147,4425
83960181,4172
83974192,2318
83975368,26
83976569,705
83976914,5343
83977527,252
83978856,610
83988501,1006
83988987,275
84009856,1342
84019407,721
84037292,98
84057565,86
84059253,230
84072731,294
84080163,1911
84121281,2092
84167844,901
84208789,230
84230181,507
84247610,2237
84263296,576
84267303,298
84281661,55
84281743,1558
84289150,1391
84307337,3903
84308150,2149
84328573,498
84340253,1036
84374385,447
84406897,139
84414222,1827
84423663,722
84439492,83
84441355,1078
84445336,861
84465830,1095
84465849,7979
84469189,389
84469236,1002
84480844,351
84492068,2716
84517694,1342
84556930,2743
84560829,1913
84560900,76
84566857,5977
84568949,399
84601374,241
84614339,30
84638310,963
84640132,1569
84645009,577
84676338,806
84698728,3354
84744429,85
84756365,632
84766191,1090
84786775,95
84809260,364
84826816,873
84865876,1385
84873122,841
84875269,205
84892889,5211
84894979,423
84902483,649
84914445,983
84916776,1077
84949737,5306
84956161,376
84957645,108
84993562,566
85004126,347
85008352,2070
85016828,302
85025555,762
85031011,3428
85048948,195
85051568,340
85051939,1345
85052259,3137
85053285,843
85053429,1628
85057275,901
85061519,834
85063376,2078
85063972,1445
85064035,61
85071667,700
85081309,3322
85100350,849
85101585,314
85110777,227
85116533,82
85120673,3379
85129672,236
85160711,742
85164456,3389
85169785,1284
85178050,939
85188992,2682
85193905,1357
85203528,312
85217109,263
85236155,984
85271128,1800
85295844,270
85296442,1335
85308332,4085
85310681,841
85336332,5871
85354272,30
85356127,140
85372457,2237
85438708,692
85447850,2997
85497599,1049
85506238,336
85506999,436
85515812,726
85532545,1863
85550335,834
85558599,2226
85559921,169
85566132,2504
85578027,1888
85604732,139
85614421,52
85617134,264
85633095,5046
85642720,206
85646603,1005
85652357,5
85660451,1523
85684824,1127
85724451,570
85745014,491
85775119,73
85788191,110
85804228,184
85822276,8300
85837173,67
85862488,3753
85867746,610
85877113,226
85894552,88
85897722,67
85910982,244
85922732,1459
85939471,639
85943972,319
85947802,112
85953088,124
85994287,2962
86010915,422
86011804,2471
86012881,1079
86015882,228
86017186,2275
86034641,825
86038768,2874
86062140,290
86075690,376
86103367,97
86107124,652
86173615,143
86180555,76
86239261,7392
86273519,2550
86282836,404
86287331,796
86299044,426
86323571,191
86328155,48
86340424,642
86369786,316
86388311,635
86419063,113
86435238,2092
86442990,1080
86443243,248
86458054,3
86505281,596
86523709,1322
86530795,1232
86531384,261
86563510,775
86568201,1128
86581662,615
86614500,2532
86616463,1486
86641829,30
86658749,1032
86670881,149
86673531,881
86674738,979
86696356,186
86711898,2252
86717393,376
86723144,1017
86723232,7789
86728681,386
86730643,138
86736998,165
86748372,3331
86756157,3663
86770260,4038
86785531,3357
86800877,335
86804290,2634
86817915,594
86823123,366
86839210,922
86845872,59
86863108,1621
86870442,189
86900115,634
86901628,826
86929922,117
86985041,160
87018990,1110
87026738,1582
87056353,570
87077725,66
87086124,1635
87098913,2047
87104389,1735
87119704,3055
87146362,149
87153634,407
87165474,3221
87182757,1099
87224584,1410
87229516,1350
87234675,514
87269189,619
87298447,1490
87326986,836
87338001,783
87348753,308
87351617,236
87351790,2390
87365875,1135
87385056,1373
87397369,39
87401754,519
87409081,409
87413989,3940
87442587,1236
87448522,1285
87466107,1038
87467371,115
87475354,3767
87503748,661
87509181,452
87525318,144
87526438,726
87538023,1056
87542208,2623
87579407,1502
87594845,2583
87603845,2102
87610115,1480
87616807,1632
87634750,460
87642673,4390
87648643,1005
87658501,6720
87674314,372
87677681,541
87684947,806
87732841,531
87751423,888
87799778,1368
87804477,111
87810699,74
87820307,769
87836751,293
87861593,297
87868887,1232
87876065,692
87895521,1886
87901815,530
87902771,392
87942719,3434
87944152,3838
87948577,490
87960257,348
87980818,118
87983348,4925
87990594,952
87998227,3212
88005937,151
88007634,573
88009446,2812
88055926,728
88076016,1775
88079688,4632
88090767,1736
88099922,363
88105291,98
88110636,3757
88111941,942
88120786,4734
88122205,190
88143584,1393
88150994,2007
88159912,1137
88196998,108
88209434,2241
88211444,353
88214207,70
88239724,116
88246742,194
88271974,1330
88276305,235
88290400,4081
88330035,170
88336278,678
88340891,1996
88364207,177
88374425,676
88405349,905
88447964,2838
88470992,1349
88493429,752
88496472,3695
88503688,4612
88504838,769
88513390,3507
88526460,328
88548564,992
88568494,855
88574383,9
88603547,481
88614983,427
88623283,836
88637394,384
88643555,655
88660059,15
88666055,1463
88679022,237
88691490,2056
88707443,719
88715260,2354
88735921,961
88749982,290
88753779,116
88811781,326
88815441,4868
88826481,383
88845531,208
88855760,778
88865653,2704
88884665,669
88901750,2493
88916048,1900
88922674,69
88927446,696
88945335,1942
88950524,1896
88953531,251
88967877,931
88972430,1190
89004886,138
89006471,203
89063931,134
89083541,2772
89104233,53
89105765,927
89118490,1115
89153511,1243
89160493,519
89183161,1486
89193034,530
89210176,647
89249164,4018
89256212,860
89258714,1643
89261071,60
89302742,1449
89320958,180
89327430,2192
89341994,764
89346491,750
89349895,116
89353720,129
89358432,221
89380977,1610
89384841,2474
89391097,77
89403474,383
89417510,1536
89426847,2921
89428650,5168
89430548,256
89492416,2
89495629,229
89538622,200
89543332,210
89545247,21
89583416,574
89610223,498
89618850,928
89627693,32
89644945,1815
89646454,546
89647768,4577
89692927,1056
89710336,1962
89726077,518
89727305,913
89736791,3574
89737857,594
89748192,1566
89813223,142
89817349,465
89819548,137
89825616,1287
89831149,1312
89837777,480
89854830,630
89866622,286
89868154,759
89886681,2894
89888891,503
89899419,136
89901261,2057
89917648,644
89918216,927
89918724,867
89931597,782
89931825,7114
89946731,183
89953122,1195
89953582,261
89959759,59
89962630,3957
89991765,889
90009214,550
90019648,600
90024783,162
90030565,335
90033831,1785
90035027,6526
90047532,1012
90065698,534
90078744,1883
90134900,1285
90144052,203
90168642,378
90180023,879
90194475,4239
90219738,200
90233877,2540
90241071,486
90251602,1403
90262162,822
90291184,314
90294602,200
90326641,988
90331505,5938
90333804,1037
90378059,652
90414084,1466
90433252,838
90433859,833
90442425,1246
90465249,245
90474934,326
90479167,519
90500697,144
90532631,77
90539396,247
90561434,2673
90568957,305
90633993,749
90642791,1497
90652803,273
90684505,393
90689083,2207
90690816,2625
90707560,2424
90710232,2510
90720609,4446
90721251,1693
90782194,80
90792846,3602
90798792,180
90805328,452
90823156,442
90853436,2827
90892502,628
90916467,224
90924422,4399
90934700,363
90937322,219
90943326,238
90958308,541
90980691,421
90984412,478
90996726,955
91010344,628
91056578,420
91057103,506
91078774,371
91081942,2431
91087067,2007
91090440,1192
91109694,427
91123846,1202
91162737,738
91183078,187
91190765,1782
91201929,946
91214457,1230
91222505,4369
91235467,420
91239449,3924
91256329,504
91272450,649
91284462,205
91301440,1936
91339068,5205
91342405,456
91351115,2996
91373045,3531
91373242,202
91375354,422
91380448,487
91388957,49
91424888,552
91451574,377
91489979,722
91495022,27
91496013,8023
91500491,327
91504246,1142
91508901,1394
91519514,326
91530370,395
91540968,1171
91552951,838
91557809,1345
91595746,256
91617828,1831
91623653,1503
91632938,246
91638650,183
91673229,86
91675566,814
91687665,742
91704713,682
91712885,1284
91713527,1273
91719173,1861
91729153,1521
91730194,777
91731364,6384
91750843,607
91817248,399
91823027,1570
91824018,893
91829241,266
91833401,10
91836183,1505
91877964,3173
91910769,1030
91933622,231
91950158,137
91950454,2254
91979514,433
91991062,233
92002669,23
92004075,308
92010623,1697
92018191,307
92020173,643
92020710,829
92028970,716
92062782,54
92067434,36
92096438,705
92098413,1143
92129979,1080
92130636,1012
92139213,179
92147065,27
92147618,1138
92156910,794
92174499,732
92220826,150
92221962,331
92241160,883
92243806,2553
92251217,1086
92271824,523
92280073,814
92317179,194
92318081,866
92332710,91
92341465,2364
92348123,237
92362479,10
92386613,158
92395241,101
92397827,419
92401471,69
92402983,548
92454730,1695
92502609,698
92545351,290
92548514,1299
92550603,944
92583255,522
92600747,757
92614762,115
92628131,379
92645331,1349
92651729,507
92658315,431
92658788,216
92663754,1405
92681347,1206
92698575,48
92706593,7095
92718956,215
92726270,90
92746744,587
92747771,360
92749595,23
92767100,136
92780565,765
92792849,2549
92795144,440
92796025,853
92812860,920
92822194,1902
92843559,181
92848895,784
92871619,86
92892459,2618
92928708,5866
92949931,852
92954093,3723
92973030,1525
92976389,796
92984080,948
92999201,779
93007379,1287
93021294,663
93025063,250
93050081,1230
93059253,176
93080101,3087
93088083,475
93111704,1237
93127487,244
93133160,123
93159609,2024
93207382,1322
93221058,1963
93223961,2608
93232203,3331
93232888,3052
93234575,143
93246537,1900
93262868,1443
93281824,1547
93284287,739
93289334,543
93311801,1549
93314915,272
93340122,233
93349361,572
93357727,401
93383888,1401
93389385,2796
93417326,275
93422967,232
93428377,1344
93441452,640
93444311,431
93456477,852
93461805,527
93463168,392
93471096,1048
93477570,58
93479181,5663
93492827,10
93509038,506
93600553,452
93639504,882
93670699,293
93675262,3432
93687523,4064
93702639,1173
93704320,1545
93745270,1118
93755017,117
93774837,570
93784494,2331
93786359,33
93791092,1390
93791234,1119
93795297,3302
93809784,495
93812622,34
93834577,719
93842000,4287
93850991,1092
93860264,1168
93867217,188
93888171,154
93890776,251
93893366,578
93897008,1908
93940120,305
93945524,226
93946162,291
93967494,587
93970634,3753
93998185,509
94003310,241
94003742,301
94044468,1334
94047716,711
94057453,57
94059439,52
94084258,381
94096435,912
94106376,805
94126018,199
94139294,319
94140496,140
94148058,1156
94209509,1500
94224118,387
94241607,489
94257737,736
94267358,1100
94273242,986
94287521,1446
94290427,297
94308406,2031
94329829,4011
94334641,705
94335711,771
94380011,628
94421413,1087
94428036,3156
