user_id,user_buy_count,user_cart_count,user_fav_count,user_pv_count,user_total_interaction_count,user_fav_rate,user_cart_rate,user_buy_rate,user_active_days,user_active_hours,user_interacted_item_count,user_interacted_category_count
67157384,4,4,0,839,847,0.0,0.004767580452920143,0.004767580452920143,22,18,388,63
67166709,5,1,23,822,851,0.027980535279805353,0.0012165450121654502,0.006082725060827251,24,18,316,52
67168345,17,6,84,4552,4659,0.01845342706502636,0.0013181019332161687,0.003734622144112478,30,19,1841,242
67177972,15,21,4,597,637,0.006700167504187605,0.035175879396984924,0.02512562814070352,10,20,245,55
67185042,7,50,2,1610,1669,0.0012422360248447205,0.031055900621118012,0.004347826086956522,31,19,759,93
67202688,45,141,4,4277,4467,0.0009352349777881693,0.03296703296703297,0.010521393500116905,31,23,1642,319
67229067,5,3,4,805,817,0.004968944099378882,0.0037267080745341614,0.006211180124223602,22,16,376,108
67236570,1,0,0,148,149,0.0,0.0,0.006756756756756757,9,10,64,23
67268928,37,80,145,5956,6218,0.024345198119543318,0.013431833445265278,0.006212222968435191,30,21,2436,345
67309595,2,5,0,83,90,0.0,0.060240963855421686,0.024096385542168676,9,9,34,15
67312926,7,15,4,904,930,0.004424778761061947,0.016592920353982302,0.007743362831858407,22,19,327,74
67386849,5,5,0,60,70,0.0,0.08333333333333333,0.08333333333333333,7,5,18,7
67404809,5,37,0,199,241,0.0,0.18592964824120603,0.02512562814070352,16,13,89,67
67422920,17,74,4,2222,2317,0.0018001800180018,0.0333033303330333,0.00765076507650765,31,20,879,171
67473135,0,21,0,583,604,0.0,0.036020583190394515,0.0,23,17,259,99
67477912,6,5,2,399,412,0.005012531328320802,0.012531328320802004,0.015037593984962405,16,20,156,53
67508764,1,7,0,271,279,0.0,0.025830258302583026,0.0036900369003690036,9,6,113,28
67511501,5,16,0,320,341,0.0,0.05,0.015625,22,14,128,39
67514411,32,19,260,3427,3738,0.0758681062153487,0.005544207761890867,0.009337613072658301,31,19,1087,161
67524897,10,43,1,2672,2726,0.00037425149700598805,0.016092814371257484,0.0037425149700598802,30,18,1132,135
67538161,3,13,0,383,399,0.0,0.033942558746736295,0.007832898172323759,11,10,150,15
67540780,14,9,3,122,148,0.02459016393442623,0.07377049180327869,0.11475409836065574,11,17,41,26
67583520,0,3,0,711,714,0.0,0.004219409282700422,0.0,10,9,305,87
67594087,9,9,0,376,394,0.0,0.023936170212765957,0.023936170212765957,7,16,143,41
67648477,0,0,3,73,76,0.0410958904109589,0.0,0.0,5,7,36,7
67658666,6,6,1,564,577,0.0017730496453900709,0.010638297872340425,0.010638297872340425,21,19,188,41
67675774,0,4,0,148,152,0.0,0.02702702702702703,0.0,7,8,75,31
67684356,3,68,1,1948,2020,0.000513347022587269,0.03490759753593429,0.001540041067761807,18,18,805,192
67725088,11,11,15,350,387,0.04285714285714286,0.03142857142857143,0.03142857142857143,12,11,113,24
67735668,0,0,0,10,10,0.0,0.0,0.0,3,2,6,4
67743134,40,52,3,1684,1779,0.0017814726840855108,0.030878859857482184,0.023752969121140142,25,18,564,93
67759870,53,239,4,1589,1885,0.0025173064820641915,0.15040906230333542,0.03335431088735054,27,21,797,218
67797025,1,0,64,502,567,0.12749003984063745,0.0,0.00199203187250996,22,16,192,71
67819789,6,1,44,2066,2117,0.021297192642787996,0.000484027105517909,0.002904162633107454,31,18,819,174
67822184,32,48,12,3360,3452,0.0035714285714285713,0.014285714285714285,0.009523809523809525,26,22,1505,307
67840643,5,14,12,726,757,0.01652892561983471,0.01928374655647383,0.006887052341597796,30,15,257,108
67849399,23,84,146,5016,5269,0.029106858054226477,0.01674641148325359,0.004585326953748007,31,20,2283,346
67865490,30,0,3,1141,1174,0.0026292725679228747,0.0,0.026292725679228746,27,24,423,112
67872611,4,5,0,88,97,0.0,0.056818181818181816,0.045454545454545456,7,5,34,20
67892536,11,13,0,1225,1249,0.0,0.010612244897959184,0.008979591836734694,28,20,429,93
67893893,10,52,6,678,746,0.008849557522123894,0.07669616519174041,0.014749262536873156,18,16,209,36
67898761,57,80,172,2677,2986,0.06425102726933134,0.029884198729921554,0.02129249159506911,26,20,1092,174
67908606,0,1,0,87,88,0.0,0.011494252873563218,0.0,2,3,36,15
67933987,16,27,4,1880,1927,0.002127659574468085,0.014361702127659574,0.00851063829787234,31,23,784,284
67940169,6,13,1,255,275,0.00392156862745098,0.050980392156862744,0.023529411764705882,19,17,127,53
67942355,7,10,1,992,1010,0.0010080645161290322,0.010080645161290322,0.007056451612903226,30,19,444,166
67942365,5,31,0,3066,3102,0.0,0.010110893672537508,0.0016307893020221786,23,16,1317,84
68002440,17,20,19,2036,2092,0.009332023575638507,0.009823182711198428,0.008349705304518664,31,19,972,183
68008677,17,16,2,269,304,0.007434944237918215,0.05947955390334572,0.06319702602230483,10,14,120,34
68052246,11,22,10,808,851,0.012376237623762377,0.027227722772277228,0.013613861386138614,25,15,408,92
68068629,18,30,1,975,1024,0.0010256410256410256,0.03076923076923077,0.018461538461538463,25,18,401,73
68071856,2,0,2,15,19,0.13333333333333333,0.0,0.13333333333333333,1,2,2,1
68100671,11,3,14,553,581,0.02531645569620253,0.0054249547920434,0.019891500904159132,22,17,209,76
68100903,8,3,21,459,491,0.0457516339869281,0.006535947712418301,0.017429193899782137,15,11,269,48
68141920,0,4,0,478,482,0.0,0.008368200836820083,0.0,12,13,232,39
68150938,14,73,35,4036,4158,0.00867195242814668,0.01808721506442022,0.003468780971258672,31,22,1438,314
68157578,21,3,29,1423,1476,0.020379479971890373,0.0021082220660576245,0.014757554462403373,30,18,546,150
68158918,7,1,1,382,391,0.002617801047120419,0.002617801047120419,0.01832460732984293,26,22,149,48
68161467,0,0,42,279,321,0.15053763440860216,0.0,0.0,16,13,132,61
68165769,3,4,1,308,316,0.003246753246753247,0.012987012987012988,0.00974025974025974,19,17,117,30
68187441,10,11,8,810,839,0.009876543209876543,0.013580246913580247,0.012345679012345678,24,21,296,48
68193194,11,6,2,245,264,0.00816326530612245,0.024489795918367346,0.044897959183673466,12,14,83,28
68210335,3,2,10,724,739,0.013812154696132596,0.0027624309392265192,0.004143646408839779,11,12,348,111
68217968,5,0,0,179,184,0.0,0.0,0.027932960893854747,13,13,45,21
68225403,4,1,85,1383,1473,0.06146059291395517,0.0007230657989877079,0.0028922631959508315,23,17,548,90
68249522,27,69,55,3710,3861,0.014824797843665768,0.018598382749326146,0.007277628032345013,31,21,1672,353
68255573,3,0,1,100,104,0.01,0.0,0.03,12,8,43,15
68259655,0,2,24,814,840,0.029484029484029485,0.002457002457002457,0.0,21,15,332,89
68264472,30,34,91,959,1114,0.0948905109489051,0.035453597497393116,0.03128258602711158,25,19,312,115
68265275,15,91,2,1166,1274,0.0017152658662092624,0.07804459691252144,0.012864493996569469,28,17,474,76
68271052,2,1,44,356,403,0.12359550561797752,0.0028089887640449437,0.0056179775280898875,11,13,166,31
68284108,8,2,0,312,322,0.0,0.00641025641025641,0.02564102564102564,23,20,176,83
68285359,39,86,36,3187,3348,0.011295889551302165,0.02698462503922184,0.012237213680577345,30,19,1257,234
68288874,3,20,1,1532,1556,0.0006527415143603133,0.013054830287206266,0.0019582245430809398,26,17,599,93
68299137,5,20,0,169,194,0.0,0.11834319526627218,0.029585798816568046,7,17,64,22
68302542,8,26,0,772,806,0.0,0.03367875647668394,0.010362694300518135,21,16,264,73
68327951,19,47,10,1845,1921,0.005420054200542005,0.025474254742547425,0.010298102981029811,29,17,732,152
68332098,14,18,0,235,267,0.0,0.07659574468085106,0.059574468085106386,15,16,90,21
68342657,4,3,0,1648,1655,0.0,0.0018203883495145632,0.0024271844660194173,24,19,674,145
68343951,5,59,0,1493,1557,0.0,0.03951774949765573,0.003348961821835231,26,17,561,125
68358561,46,43,114,2306,2509,0.049436253252385085,0.0186470078057242,0.0199479618386817,29,19,875,117
68359578,34,107,1,2067,2209,0.0004837929366231253,0.05176584421867441,0.01644895984518626,29,24,870,209
68362875,16,8,0,435,459,0.0,0.01839080459770115,0.0367816091954023,17,16,191,43
68381564,9,2,1,567,579,0.001763668430335097,0.003527336860670194,0.015873015873015872,19,16,224,83
68382361,52,87,0,1082,1221,0.0,0.08040665434380777,0.04805914972273567,29,20,422,133
68412184,5,65,3,3540,3613,0.000847457627118644,0.018361581920903956,0.0014124293785310734,28,18,1317,131
68421220,12,30,6,558,606,0.010752688172043012,0.053763440860215055,0.021505376344086023,24,19,211,95
68428732,34,87,3,1848,1972,0.0016233766233766235,0.04707792207792208,0.0183982683982684,30,20,574,58
68429891,4,0,57,1714,1775,0.03325554259043174,0.0,0.002333722287047841,31,20,557,80
68476997,2,4,0,441,447,0.0,0.009070294784580499,0.0045351473922902496,21,17,212,82
68485777,3,0,0,216,219,0.0,0.0,0.013888888888888888,8,7,86,61
68513171,13,81,1,1634,1729,0.0006119951040391676,0.04957160342717258,0.00795593635250918,25,18,684,156
68516560,13,25,2,926,966,0.0021598272138228943,0.026997840172786176,0.014038876889848811,26,17,282,83
68550498,6,69,1,1344,1420,0.000744047619047619,0.05133928571428571,0.004464285714285714,29,19,595,120
68558328,3,0,3,37,43,0.08108108108108109,0.0,0.08108108108108109,1,4,12,4
68563462,0,0,5,47,52,0.10638297872340426,0.0,0.0,6,8,20,12
68571967,4,0,31,409,444,0.07579462102689487,0.0,0.009779951100244499,12,13,164,22
68573775,3,16,0,151,170,0.0,0.10596026490066225,0.019867549668874173,11,14,136,34
68583482,2,17,5,648,672,0.007716049382716049,0.026234567901234566,0.0030864197530864196,23,17,344,111
68592058,3,8,3,273,287,0.01098901098901099,0.029304029304029304,0.01098901098901099,24,17,125,61
68597206,10,35,0,1287,1332,0.0,0.027195027195027196,0.00777000777000777,26,19,444,93
68597508,2,0,2,28,32,0.07142857142857142,0.0,0.07142857142857142,2,5,12,3
68605920,19,84,0,1812,1915,0.0,0.046357615894039736,0.010485651214128035,30,19,582,141
68605934,4,13,4,538,559,0.007434944237918215,0.024163568773234202,0.007434944237918215,23,18,203,59
68614999,7,2,6,85,100,0.07058823529411765,0.023529411764705882,0.08235294117647059,3,6,30,7
68646634,19,19,0,135,173,0.0,0.14074074074074075,0.14074074074074075,9,11,54,24
68673764,0,0,10,274,284,0.0364963503649635,0.0,0.0,10,11,121,55
68680724,9,49,0,444,502,0.0,0.11036036036036036,0.02027027027027027,13,14,142,31
68692842,9,26,24,567,626,0.042328042328042326,0.04585537918871252,0.015873015873015872,21,17,213,44
68709423,26,53,1,571,651,0.0017513134851138354,0.09281961471103327,0.04553415061295972,25,16,228,92
68710047,1,21,2,1317,1341,0.0015186028853454822,0.015945330296127564,0.0007593014426727411,13,17,736,178
68711920,1,3,3,181,188,0.016574585635359115,0.016574585635359115,0.0055248618784530384,6,11,88,18
68723589,7,13,82,1428,1530,0.05742296918767507,0.009103641456582634,0.004901960784313725,27,19,481,82
68735466,8,21,0,277,306,0.0,0.07581227436823104,0.02888086642599278,19,16,100,35
68747316,12,203,63,2045,2323,0.03080684596577017,0.09926650366748166,0.0058679706601467,25,17,900,148
68778928,3,27,0,397,427,0.0,0.06801007556675064,0.007556675062972292,13,15,190,39
68784328,44,146,38,2550,2778,0.014901960784313726,0.05725490196078432,0.017254901960784313,31,19,785,199
68784632,1,0,2,163,166,0.012269938650306749,0.0,0.006134969325153374,10,10,70,43
68790834,0,0,0,52,52,0.0,0.0,0.0,6,7,20,14
68801930,3,15,0,236,254,0.0,0.0635593220338983,0.012711864406779662,11,10,68,24
68826278,10,40,21,1084,1155,0.01937269372693727,0.03690036900369004,0.00922509225092251,24,20,371,127
68875424,1,2,10,102,115,0.09803921568627451,0.0196078431372549,0.00980392156862745,6,8,45,15
68909476,0,0,0,31,31,0.0,0.0,0.0,4,4,12,7
68917618,8,0,2,465,475,0.004301075268817204,0.0,0.017204301075268817,14,14,210,78
68942144,2,1,8,53,64,0.1509433962264151,0.018867924528301886,0.03773584905660377,14,10,22,14
68961612,24,33,0,603,660,0.0,0.05472636815920398,0.03980099502487562,31,19,307,102
68983870,13,10,3,1089,1115,0.0027548209366391185,0.009182736455463728,0.011937557392102846,26,20,418,146
68989686,2,1,2,43,48,0.046511627906976744,0.023255813953488372,0.046511627906976744,2,3,14,2
69003368,3,0,2,997,1002,0.0020060180541624875,0.0,0.003009027081243731,24,17,432,89
69033110,1,2,0,18,21,0.0,0.1111111111111111,0.05555555555555555,3,3,12,11
69037610,0,0,24,819,843,0.029304029304029304,0.0,0.0,24,16,383,71
69050200,26,25,2,810,863,0.0024691358024691358,0.030864197530864196,0.03209876543209877,15,18,322,100
69117671,21,60,0,1131,1212,0.0,0.05305039787798409,0.01856763925729443,25,19,464,95
69144178,57,64,114,3186,3421,0.035781544256120526,0.020087884494664157,0.017890772128060263,31,20,1125,179
69146917,1,0,2,359,362,0.005571030640668524,0.0,0.002785515320334262,14,16,147,51
69152695,15,57,1,1096,1169,0.0009124087591240876,0.05200729927007299,0.013686131386861315,22,17,383,77
69152893,7,58,174,2304,2543,0.07552083333333333,0.025173611111111112,0.0030381944444444445,25,18,913,76
69159969,26,57,1,1829,1913,0.0005467468562055768,0.03116457080371788,0.014215418261344996,29,17,666,166
69172388,7,3,1,641,652,0.0015600624024961,0.0046801872074883,0.0109204368174727,18,14,283,62
69174349,24,18,132,1282,1456,0.1029641185647426,0.014040561622464899,0.0187207488299532,24,23,540,139
69192727,8,7,0,411,426,0.0,0.0170316301703163,0.019464720194647202,10,12,164,40
69195802,18,69,10,3469,3566,0.0028826751225136927,0.01989045834534448,0.0051888152205246466,28,19,1615,178
69240582,2,5,0,165,172,0.0,0.030303030303030304,0.012121212121212121,11,10,93,30
69242953,0,0,61,1483,1544,0.041132838840188805,0.0,0.0,15,16,470,100
69246472,14,91,0,870,975,0.0,0.10459770114942529,0.016091954022988506,18,18,277,52
69251001,9,38,37,3639,3723,0.010167628469359714,0.010442429238801869,0.00247320692497939,29,23,1714,318
69255232,36,38,0,1617,1691,0.0,0.02350030921459493,0.022263450834879406,22,18,635,162
69285521,8,14,0,261,283,0.0,0.05363984674329502,0.03065134099616858,21,16,93,44
69289834,5,19,2,405,431,0.0049382716049382715,0.04691358024691358,0.012345679012345678,16,15,166,76
69303906,7,9,0,178,194,0.0,0.05056179775280899,0.03932584269662921,14,9,74,28
69308679,6,8,0,183,197,0.0,0.04371584699453552,0.03278688524590164,11,13,79,21
69309041,4,12,4,273,293,0.014652014652014652,0.04395604395604396,0.014652014652014652,11,16,133,56
69334364,3,3,0,475,481,0.0,0.00631578947368421,0.00631578947368421,8,11,214,37
69347492,2,0,2,232,236,0.008620689655172414,0.0,0.008620689655172414,16,16,73,18
69383475,17,25,0,372,414,0.0,0.06720430107526881,0.0456989247311828,19,16,117,61
69384332,3,8,0,650,661,0.0,0.012307692307692308,0.004615384615384616,14,16,293,71
69389641,7,117,1,933,1058,0.0010718113612004287,0.12540192926045016,0.007502679528403001,19,24,364,153
69396418,8,6,1,192,207,0.005208333333333333,0.03125,0.041666666666666664,11,13,82,27
69410546,4,73,6,785,868,0.007643312101910828,0.0929936305732484,0.005095541401273885,16,20,294,72
69412823,2,0,3,262,267,0.011450381679389313,0.0,0.007633587786259542,18,16,125,43
69428014,0,47,4,1494,1545,0.002677376171352075,0.03145917001338688,0.0,27,22,608,121
69439796,7,25,0,1297,1329,0.0,0.01927525057825752,0.005397070161912105,15,16,531,93
69447934,6,55,1,877,939,0.0011402508551881414,0.06271379703534778,0.0068415051311288486,18,21,316,94
69452078,38,68,42,2478,2626,0.01694915254237288,0.02744148506860371,0.01533494753833737,31,19,1118,298
69459679,13,98,0,1076,1187,0.0,0.09107806691449814,0.012081784386617101,29,16,575,139
69462679,13,22,0,381,416,0.0,0.05774278215223097,0.03412073490813648,7,13,130,33
69486826,4,4,2,93,103,0.021505376344086023,0.043010752688172046,0.043010752688172046,7,10,38,11
69505718,12,26,65,2924,3027,0.02222982216142271,0.008891928864569083,0.004103967168262654,31,24,1333,220
69510643,0,1,0,27,28,0.0,0.037037037037037035,0.0,4,6,14,6
69521301,37,27,189,2330,2583,0.08111587982832617,0.011587982832618025,0.01587982832618026,27,22,1354,242
69562165,18,54,0,1510,1582,0.0,0.03576158940397351,0.011920529801324504,24,18,637,144
69579136,28,173,0,3646,3847,0.0,0.04744925946242457,0.007679648930334613,31,16,1944,177
69599332,7,37,33,3619,3696,0.00911854103343465,0.010223818734457032,0.0019342359767891683,29,16,1682,144
69613205,25,57,1,455,538,0.002197802197802198,0.12527472527472527,0.054945054945054944,21,16,165,41
69620201,1,16,0,276,293,0.0,0.057971014492753624,0.0036231884057971015,12,13,108,34
69626316,16,22,44,2486,2568,0.017699115044247787,0.008849557522123894,0.006436041834271922,31,22,1352,128
69631141,5,41,0,523,569,0.0,0.07839388145315487,0.009560229445506692,20,17,213,73
69640457,9,44,1,345,399,0.002898550724637681,0.12753623188405797,0.02608695652173913,18,17,100,39
69654504,14,29,1,546,590,0.0018315018315018315,0.05311355311355311,0.02564102564102564,16,14,206,47
69663083,3,0,0,88,91,0.0,0.0,0.03409090909090909,6,8,37,11
69678635,34,7,50,738,829,0.06775067750677506,0.009485094850948509,0.04607046070460705,29,23,269,73
69687230,24,40,109,2735,2908,0.03985374771480804,0.014625228519195612,0.008775137111517367,29,24,628,168
69696698,19,57,63,2045,2184,0.03080684596577017,0.02787286063569682,0.009290953545232274,26,15,796,87
69697214,25,88,0,1996,2109,0.0,0.04408817635270541,0.012525050100200401,30,21,855,96
69731330,18,21,0,436,475,0.0,0.0481651376146789,0.04128440366972477,26,19,177,64
69766999,4,0,0,461,465,0.0,0.0,0.008676789587852495,21,20,201,24
69781008,1,5,13,479,498,0.027139874739039668,0.010438413361169102,0.0020876826722338203,19,13,224,87
69798791,6,1,13,440,460,0.029545454545454545,0.0022727272727272726,0.013636363636363636,18,17,123,42
69807585,1,11,3,545,560,0.005504587155963303,0.02018348623853211,0.001834862385321101,30,17,384,92
69819243,7,0,30,655,692,0.04580152671755725,0.0,0.010687022900763359,22,15,214,63
69840571,0,0,3,54,57,0.05555555555555555,0.0,0.0,2,6,19,7
69859994,0,6,0,386,392,0.0,0.015544041450777202,0.0,7,9,166,57
69869187,10,48,1,855,914,0.0011695906432748538,0.056140350877192984,0.011695906432748537,29,18,323,98
69877349,0,12,4,218,234,0.01834862385321101,0.05504587155963303,0.0,14,9,93,15
69953834,23,67,25,3423,3538,0.007303534910896874,0.019573473561203623,0.006719252118025124,29,19,1385,291
70012916,19,104,0,1830,1953,0.0,0.05683060109289618,0.010382513661202186,19,17,660,73
70015965,1,1,56,497,555,0.11267605633802817,0.002012072434607646,0.002012072434607646,13,12,184,30
70046644,4,18,8,367,397,0.021798365122615803,0.04904632152588556,0.010899182561307902,21,19,149,59
70070588,12,8,0,133,153,0.0,0.06015037593984962,0.09022556390977443,11,14,66,29
70116015,14,5,25,1274,1318,0.019623233908948195,0.003924646781789639,0.01098901098901099,27,17,703,89
70118357,3,0,0,233,236,0.0,0.0,0.012875536480686695,20,19,102,42
70138205,7,16,1,374,398,0.00267379679144385,0.0427807486631016,0.01871657754010695,21,14,162,61
70157276,98,36,4,3267,3405,0.001224364860728497,0.011019283746556474,0.02999693908784818,31,21,1126,260
70161728,4,60,1,754,819,0.001326259946949602,0.07957559681697612,0.005305039787798408,18,14,263,71
70168568,0,0,5,296,301,0.016891891891891893,0.0,0.0,6,11,152,37
70207005,8,1,0,473,482,0.0,0.0021141649048625794,0.016913319238900635,22,15,161,45
70212546,73,199,5,2310,2587,0.0021645021645021645,0.08614718614718615,0.0316017316017316,31,18,964,159
70222678,10,0,6,945,961,0.006349206349206349,0.0,0.010582010582010581,26,18,402,96
70233601,2,24,46,824,896,0.055825242718446605,0.02912621359223301,0.0024271844660194173,22,18,313,76
70237977,0,0,0,56,56,0.0,0.0,0.0,7,5,28,18
70240139,16,132,11,10667,10826,0.0010312177744445487,0.012374613293334584,0.0014999531264647979,30,20,3938,283
70241210,21,18,83,2739,2861,0.030303030303030304,0.0065717415115005475,0.007667031763417305,28,21,996,183
70260190,1,56,5,1109,1171,0.004508566275924256,0.05049594229035167,0.0009017132551848512,21,19,489,144
70277195,7,4,0,294,305,0.0,0.013605442176870748,0.023809523809523808,22,20,120,52
70284542,3,4,1,150,158,0.006666666666666667,0.02666666666666667,0.02,12,12,46,22
70351826,4,4,0,158,166,0.0,0.02531645569620253,0.02531645569620253,13,13,66,37
70352132,4,12,0,550,566,0.0,0.02181818181818182,0.007272727272727273,8,17,267,55
70370583,5,0,4,531,540,0.007532956685499058,0.0,0.009416195856873822,13,11,229,62
70380387,11,19,61,1284,1375,0.04750778816199377,0.014797507788161994,0.008566978193146417,24,19,442,91
70397129,10,83,0,624,717,0.0,0.1330128205128205,0.016025641025641024,15,11,258,81
70403519,7,17,0,474,498,0.0,0.035864978902953586,0.014767932489451477,23,10,163,33
70424320,4,18,10,378,410,0.026455026455026454,0.047619047619047616,0.010582010582010581,13,14,161,50
70441355,7,15,2,1047,1071,0.0019102196752626551,0.014326647564469915,0.0066857688634192934,27,20,392,94
70486234,54,30,0,1064,1148,0.0,0.02819548872180451,0.05075187969924812,21,21,476,104
70503301,44,64,55,2985,3148,0.018425460636515914,0.021440536013400336,0.01474036850921273,31,18,1023,281
70515959,0,2,1,274,277,0.0036496350364963502,0.0072992700729927005,0.0,12,17,84,26
70517996,17,45,68,3117,3247,0.021815848572345205,0.014436958614051972,0.005453962143086301,30,21,1171,212
70542620,8,6,11,367,392,0.02997275204359673,0.01634877384196185,0.021798365122615803,10,12,119,42
70542990,1,0,0,25,26,0.0,0.0,0.04,6,7,14,12
70573626,3,2,3,244,252,0.012295081967213115,0.00819672131147541,0.012295081967213115,15,12,97,30
70606713,1,1,5,249,256,0.020080321285140562,0.004016064257028112,0.004016064257028112,14,15,111,32
70617695,8,6,0,376,390,0.0,0.015957446808510637,0.02127659574468085,30,19,104,38
70656441,1,5,17,1531,1554,0.011103853690398433,0.0032658393207054214,0.0006531678641410843,25,14,580,64
70664874,5,31,2,978,1016,0.002044989775051125,0.03169734151329243,0.005112474437627812,19,17,364,91
70664970,2,2,7,181,192,0.03867403314917127,0.011049723756906077,0.011049723756906077,13,14,82,25
70689524,26,7,0,92,125,0.0,0.07608695652173914,0.2826086956521739,13,13,55,44
70727085,10,3,4,238,255,0.01680672268907563,0.012605042016806723,0.04201680672268908,12,14,89,46
70730514,11,102,5,1819,1937,0.002748763056624519,0.056074766355140186,0.006047278724573941,31,20,491,70
70745586,9,11,0,353,373,0.0,0.031161473087818695,0.025495750708215296,18,14,145,45
70753307,0,0,0,61,61,0.0,0.0,0.0,3,4,35,17
70776553,23,39,2,834,898,0.002398081534772182,0.046762589928057555,0.027577937649880094,13,15,342,32
70807729,2,7,42,606,657,0.06930693069306931,0.01155115511551155,0.0033003300330033004,13,16,224,32
70813454,2,5,8,774,789,0.0103359173126615,0.006459948320413436,0.002583979328165375,16,13,350,65
70815622,2,39,1,963,1005,0.0010384215991692627,0.040498442367601244,0.0020768431983385254,21,15,378,102
70817939,4,20,1,404,429,0.0024752475247524753,0.04950495049504951,0.009900990099009901,11,7,164,25
70822231,2,4,0,107,113,0.0,0.037383177570093455,0.018691588785046728,6,7,46,16
70828129,4,7,23,1315,1349,0.01749049429657795,0.00532319391634981,0.003041825095057034,20,20,540,112
70851841,8,0,3,381,392,0.007874015748031496,0.0,0.02099737532808399,14,13,177,49
70873173,0,0,33,199,232,0.1658291457286432,0.0,0.0,11,11,91,23
70876649,23,59,50,6928,7060,0.007217090069284064,0.008516166281755196,0.0033198614318706698,31,22,2828,188
70889190,24,126,95,3888,4133,0.024434156378600823,0.032407407407407406,0.006172839506172839,29,22,2122,329
70891589,15,111,37,3234,3397,0.011440940012368584,0.03432282003710575,0.00463821892393321,29,19,1749,375
70898242,5,0,0,335,340,0.0,0.0,0.014925373134328358,14,15,166,35
70905680,8,3,1,187,199,0.0053475935828877,0.016042780748663103,0.0427807486631016,8,9,81,29
70913065,29,58,256,7585,7928,0.03375082399472643,0.007646671061305207,0.0038233355306526036,28,16,2909,238
70919971,2,0,0,40,42,0.0,0.0,0.05,7,5,18,12
70931681,1,3,2,81,87,0.024691358024691357,0.037037037037037035,0.012345679012345678,6,8,40,26
70960824,12,28,3,383,426,0.007832898172323759,0.0731070496083551,0.031331592689295036,17,15,136,49
70971999,5,1,5,187,198,0.026737967914438502,0.0053475935828877,0.026737967914438502,12,13,126,50
70972602,29,87,0,1397,1513,0.0,0.06227630637079456,0.020758768790264854,18,14,531,60
70972620,0,10,0,297,307,0.0,0.03367003367003367,0.0,8,11,177,30
70978759,44,86,49,2591,2770,0.018911617136240833,0.0331918178309533,0.016981860285604014,31,18,776,142
71018291,19,16,1,279,315,0.0035842293906810036,0.05734767025089606,0.06810035842293907,12,13,110,47
71035154,33,18,16,4065,4132,0.0039360393603936035,0.004428044280442804,0.008118081180811807,29,18,1710,182
71048860,5,0,3,2524,2532,0.0011885895404120444,0.0,0.0019809825673534074,30,21,1449,158
71051585,6,6,63,1734,1809,0.03633217993079585,0.0034602076124567475,0.0034602076124567475,28,16,666,108
71054049,2,17,0,291,310,0.0,0.058419243986254296,0.006872852233676976,20,15,168,64
71090471,0,7,0,319,326,0.0,0.0219435736677116,0.0,20,13,144,45
71090781,10,22,1,550,583,0.0018181818181818182,0.04,0.01818181818181818,18,21,184,69
71105413,18,2,9,1280,1309,0.00703125,0.0015625,0.0140625,26,21,583,151
71126415,32,274,148,2050,2504,0.0721951219512195,0.13365853658536586,0.015609756097560976,28,20,597,121
71142425,18,36,122,2638,2814,0.04624715693707354,0.013646702047005308,0.006823351023502654,31,18,720,160
71146691,2,0,126,1432,1560,0.08798882681564246,0.0,0.0013966480446927375,27,17,612,100
71149953,36,139,6,1746,1927,0.003436426116838488,0.07961053837342497,0.020618556701030927,31,17,679,120
71164203,9,19,0,287,315,0.0,0.06620209059233449,0.0313588850174216,23,15,89,37
71179084,4,3,10,1419,1436,0.007047216349541931,0.0021141649048625794,0.0028188865398167725,31,18,594,105
71201867,23,117,2,1760,1902,0.0011363636363636363,0.06647727272727273,0.013068181818181817,31,20,727,168
71208218,5,1,38,1099,1143,0.034576888080072796,0.0009099181073703367,0.004549590536851683,26,20,364,53
71210938,0,0,0,159,159,0.0,0.0,0.0,10,11,85,31
71211432,13,9,0,217,239,0.0,0.041474654377880185,0.059907834101382486,22,14,86,41
71223370,34,38,1,843,916,0.0011862396204033216,0.045077105575326216,0.04033214709371293,27,17,308,116
71234312,15,45,38,961,1059,0.03954214360041623,0.046826222684703434,0.015608740894901144,22,18,321,76
71237773,2,0,2,268,272,0.007462686567164179,0.0,0.007462686567164179,21,16,131,50
71238931,1,0,954,8861,9816,0.10766279200993116,0.0,0.00011285407967498025,26,20,3904,318
71251121,56,89,161,6515,6821,0.024712202609363007,0.013660782808902533,0.00859554873369148,31,18,2743,147
71258991,8,24,61,688,781,0.08866279069767442,0.03488372093023256,0.011627906976744186,18,18,287,74
71290254,25,8,148,1154,1335,0.12824956672443674,0.006932409012131715,0.021663778162911613,30,18,470,95
71333586,3,0,5,435,443,0.011494252873563218,0.0,0.006896551724137931,15,15,159,70
71348773,0,4,0,128,132,0.0,0.03125,0.0,12,10,54,24
71361569,12,107,37,1927,2083,0.019200830306175403,0.05552672548002076,0.006227296315516347,29,18,920,188
71369964,4,13,1,947,965,0.0010559662090813093,0.013727560718057022,0.004223864836325237,22,15,361,54
71376321,12,28,1,812,853,0.0012315270935960591,0.034482758620689655,0.014778325123152709,19,18,315,94
71386658,6,24,2,546,578,0.003663003663003663,0.04395604395604396,0.01098901098901099,19,15,200,48
71406451,65,151,140,3767,4123,0.03716485266790549,0.0400849482346695,0.017255110167241836,30,24,1490,166
71417684,5,0,46,379,430,0.12137203166226913,0.0,0.013192612137203167,28,14,172,78
