item_category,category_buy_count,category_cart_count,category_fav_count,category_pv_count,category_user_count,category_item_count,category_total_interaction_count,category_fav_rate,category_cart_rate,category_buy_rate
8038,1,0,4,193,15,75,198,0.02072538860103627,0.0,0.0051813471502590676
8039,1,1,0,3,2,2,5,0.0,0.3333333333333333,0.3333333333333333
8040,65,160,79,2863,462,694,3167,0.02759343346140412,0.055885434858539994,0.022703457911281873
8042,0,0,0,5,2,3,5,0.0,0.0,0.0
8043,20,53,57,1644,290,392,1774,0.03467153284671533,0.03223844282238443,0.012165450121654502
8047,2,5,6,217,81,66,230,0.027649769585253458,0.02304147465437788,0.009216589861751152
8048,0,0,0,16,9,9,16,0.0,0.0,0.0
8050,2,7,9,321,38,118,339,0.028037383177570093,0.021806853582554516,0.006230529595015576
8052,12,18,13,649,109,268,692,0.020030816640986132,0.02773497688751926,0.01848998459167951
8054,1,1,0,4,2,2,6,0.0,0.25,0.25
8056,0,1,1,19,7,12,21,0.05263157894736842,0.05263157894736842,0.0
8058,0,2,2,86,12,35,90,0.023255813953488372,0.023255813953488372,0.0
8059,0,1,0,3,1,1,4,0.0,0.3333333333333333,0.0
8060,0,1,1,25,7,11,27,0.04,0.04,0.0
8062,0,0,0,2,1,1,2,0.0,0.0,0.0
8063,0,3,0,18,7,9,21,0.0,0.16666666666666666,0.0
8066,34,25,25,1076,156,237,1160,0.023234200743494422,0.023234200743494422,0.031598513011152414
8067,0,1,7,119,31,34,127,0.058823529411764705,0.008403361344537815,0.0
8068,12,43,19,721,89,266,795,0.026352288488210817,0.059639389736477116,0.016643550624133148
8072,3,3,5,202,45,79,213,0.024752475247524754,0.01485148514851485,0.01485148514851485
8073,9,29,10,532,84,163,580,0.018796992481203006,0.05451127819548872,0.016917293233082706
8075,4,8,1,472,52,209,485,0.00211864406779661,0.01694915254237288,0.00847457627118644
8076,0,0,0,7,3,5,7,0.0,0.0,0.0
8077,117,369,179,6444,601,1927,7109,0.027777777777777776,0.05726256983240224,0.018156424581005588
8078,0,0,0,161,23,69,161,0.0,0.0,0.0
8083,18,44,19,837,86,234,918,0.022700119474313024,0.052568697729988054,0.021505376344086023
8084,2,9,6,276,49,126,293,0.021739130434782608,0.03260869565217391,0.007246376811594203
8087,0,0,0,3,1,1,3,0.0,0.0,0.0
8088,44,24,12,1557,270,316,1637,0.007707129094412331,0.015414258188824663,0.028259473346178548
8089,0,1,1,65,20,32,67,0.015384615384615385,0.015384615384615385,0.0
8091,2,0,0,30,8,12,32,0.0,0.0,0.06666666666666667
8093,1,4,0,96,27,27,101,0.0,0.041666666666666664,0.010416666666666666
8094,15,39,12,673,86,197,739,0.017830609212481426,0.05794947994056464,0.022288261515601784
8095,218,527,537,25981,2246,5677,27263,0.02066895038682114,0.020284053731573073,0.008390747084407837
8096,5,6,4,212,33,78,227,0.018867924528301886,0.02830188679245283,0.02358490566037736
8097,0,0,0,11,4,5,11,0.0,0.0,0.0
8099,239,420,175,14936,1054,3770,15770,0.011716657739689341,0.028119978575254417,0.016001606855918588
8100,0,2,0,31,8,17,33,0.0,0.06451612903225806,0.0
8101,1,1,0,13,5,5,15,0.0,0.07692307692307693,0.07692307692307693
8102,0,0,0,1,1,1,1,0.0,0.0,0.0
8103,0,0,2,90,13,40,92,0.022222222222222223,0.0,0.0
8104,30,60,18,942,75,285,1050,0.01910828025477707,0.06369426751592357,0.03184713375796178
8107,0,0,0,2,1,1,2,0.0,0.0,0.0
8110,4,14,0,59,3,15,77,0.0,0.23728813559322035,0.06779661016949153
8112,1,2,0,30,3,7,33,0.0,0.06666666666666667,0.03333333333333333
8113,0,0,0,9,5,6,9,0.0,0.0,0.0
8114,1,3,1,190,38,87,195,0.005263157894736842,0.015789473684210527,0.005263157894736842
8115,10,10,0,86,23,32,106,0.0,0.11627906976744186,0.11627906976744186
8116,0,0,0,3,2,2,3,0.0,0.0,0.0
8117,0,0,0,16,6,8,16,0.0,0.0,0.0
8118,3,16,9,520,90,153,548,0.01730769230769231,0.03076923076923077,0.0057692307692307696
8121,4,5,6,192,27,68,207,0.03125,0.026041666666666668,0.020833333333333332
8123,2,4,2,63,19,28,71,0.031746031746031744,0.06349206349206349,0.031746031746031744
8124,4,15,0,151,36,44,170,0.0,0.09933774834437085,0.026490066225165563
8126,41,155,133,5937,804,2247,6266,0.022401886474650495,0.02610746168098366,0.0069058447027118075
8128,7,37,4,376,57,134,424,0.010638297872340425,0.09840425531914894,0.018617021276595744
8129,0,10,17,1056,196,163,1083,0.016098484848484848,0.00946969696969697,0.0
8132,62,231,195,5190,852,1363,5678,0.03757225433526012,0.04450867052023121,0.011946050096339113
8133,0,0,0,253,60,110,253,0.0,0.0,0.0
8134,1,1,0,6,1,1,8,0.0,0.16666666666666666,0.16666666666666666
8136,0,1,0,11,7,6,12,0.0,0.09090909090909091,0.0
8138,1,0,0,121,25,50,122,0.0,0.0,0.008264462809917356
8139,0,1,1,150,32,52,152,0.006666666666666667,0.006666666666666667,0.0
8140,0,0,0,13,4,5,13,0.0,0.0,0.0
8141,33,80,57,1668,298,514,1838,0.0341726618705036,0.047961630695443645,0.019784172661870502
8142,0,9,3,363,87,176,375,0.008264462809917356,0.024793388429752067,0.0
8143,0,2,7,111,9,54,120,0.06306306306306306,0.018018018018018018,0.0
8144,1,0,0,0,1,1,1,0.0,0.0,0.0
8145,4,9,12,395,67,159,420,0.030379746835443037,0.02278481012658228,0.010126582278481013
8146,0,0,0,7,3,2,7,0.0,0.0,0.0
8147,31,66,8,1172,116,380,1277,0.006825938566552901,0.05631399317406143,0.026450511945392493
8148,6,15,4,364,98,135,389,0.01098901098901099,0.04120879120879121,0.016483516483516484
8149,0,0,0,5,2,2,5,0.0,0.0,0.0
8150,0,0,0,2,1,1,2,0.0,0.0,0.0
8152,0,0,0,111,28,42,111,0.0,0.0,0.0
8155,0,0,0,4,2,2,4,0.0,0.0,0.0
8156,11,65,23,819,146,324,918,0.028083028083028084,0.07936507936507936,0.013431013431013432
8157,1,0,0,33,8,12,34,0.0,0.0,0.030303030303030304
8159,17,37,21,1353,254,281,1428,0.015521064301552107,0.027346637102734665,0.012564671101256468
8160,0,0,0,81,13,33,81,0.0,0.0,0.0
8161,104,510,475,13414,963,3129,14503,0.03541076487252125,0.03801997912628597,0.007753093782615178
8165,2,1,0,61,10,23,64,0.0,0.01639344262295082,0.03278688524590164
8166,9,5,0,56,8,28,70,0.0,0.08928571428571429,0.16071428571428573
8170,0,0,0,3,2,2,3,0.0,0.0,0.0
8171,23,45,4,370,118,127,442,0.010810810810810811,0.12162162162162163,0.062162162162162166
8175,0,1,0,4,1,1,5,0.0,0.25,0.0
8178,7,7,6,230,50,68,250,0.02608695652173913,0.030434782608695653,0.030434782608695653
8179,91,233,118,7265,918,1908,7707,0.01624225739848589,0.03207157604955265,0.012525808671713696
8180,0,0,0,7,2,2,7,0.0,0.0,0.0
8182,7,22,24,582,95,128,635,0.041237113402061855,0.037800687285223365,0.012027491408934709
8184,6,26,13,880,154,127,925,0.014772727272727272,0.029545454545454545,0.006818181818181818
8185,0,2,0,2,1,1,4,0.0,1.0,0.0
8186,0,0,0,10,3,6,10,0.0,0.0,0.0
8187,1,18,18,581,68,197,618,0.03098106712564544,0.03098106712564544,0.0017211703958691911
8188,0,0,0,10,2,5,10,0.0,0.0,0.0
8189,0,0,0,67,12,26,67,0.0,0.0,0.0
8191,15,24,4,723,84,258,766,0.005532503457814661,0.03319502074688797,0.02074688796680498
8193,0,0,0,3,1,1,3,0.0,0.0,0.0
8195,1,0,1,53,12,18,55,0.018867924528301886,0.0,0.018867924528301886
8199,0,0,0,15,3,11,15,0.0,0.0,0.0
8201,0,0,1,3,2,2,4,0.3333333333333333,0.0,0.0
8202,6,22,6,440,69,103,474,0.013636363636363636,0.05,0.013636363636363636
8203,1,4,4,101,31,36,110,0.039603960396039604,0.039603960396039604,0.009900990099009901
8206,0,3,0,35,5,13,38,0.0,0.08571428571428572,0.0
8207,0,0,0,2,1,1,2,0.0,0.0,0.0
8208,1,2,1,33,2,12,37,0.030303030303030304,0.06060606060606061,0.030303030303030304
8210,0,4,2,164,31,58,170,0.012195121951219513,0.024390243902439025,0.0
8211,0,0,0,4,2,2,4,0.0,0.0,0.0
8212,1,5,5,797,112,324,808,0.006273525721455458,0.006273525721455458,0.0012547051442910915
8216,12,24,28,1068,220,236,1132,0.026217228464419477,0.02247191011235955,0.011235955056179775
8217,2,5,7,257,29,121,271,0.027237354085603113,0.019455252918287938,0.007782101167315175
8218,0,1,2,42,15,15,45,0.047619047619047616,0.023809523809523808,0.0
8219,0,0,0,9,5,5,9,0.0,0.0,0.0
8222,0,1,0,39,8,12,40,0.0,0.02564102564102564,0.0
8226,0,1,6,49,18,20,56,0.12244897959183673,0.02040816326530612,0.0
8231,0,0,0,11,2,10,11,0.0,0.0,0.0
8234,9,35,25,1102,132,217,1171,0.022686025408348458,0.03176043557168784,0.008166969147005444
8236,0,0,0,1,1,1,1,0.0,0.0,0.0
8239,0,0,0,2,1,1,2,0.0,0.0,0.0
8241,1,1,0,11,2,4,13,0.0,0.09090909090909091,0.09090909090909091
8242,5,6,0,114,14,32,125,0.0,0.05263157894736842,0.043859649122807015
8243,0,5,0,65,27,38,70,0.0,0.07692307692307693,0.0
8245,1,1,0,9,1,2,11,0.0,0.1111111111111111,0.1111111111111111
8247,1,16,20,437,62,87,474,0.04576659038901602,0.036613272311212815,0.002288329519450801
8248,0,2,1,184,32,75,187,0.005434782608695652,0.010869565217391304,0.0
8249,2,2,0,52,18,22,56,0.0,0.038461538461538464,0.038461538461538464
8250,0,7,23,574,138,253,604,0.04006968641114982,0.012195121951219513,0.0
8253,1,15,9,266,34,100,291,0.03383458646616541,0.05639097744360902,0.0037593984962406013
8254,147,175,59,4866,695,841,5247,0.012124948623099055,0.03596383066173448,0.03020961775585697
8255,0,0,0,4,2,2,4,0.0,0.0,0.0
8258,0,3,1,44,11,19,48,0.022727272727272728,0.06818181818181818,0.0
8259,11,29,17,486,80,130,543,0.03497942386831276,0.059670781893004114,0.02263374485596708
8261,1,4,0,262,81,105,267,0.0,0.015267175572519083,0.003816793893129771
8266,0,0,0,5,1,1,5,0.0,0.0,0.0
8268,2,12,3,270,56,74,287,0.011111111111111112,0.044444444444444446,0.007407407407407408
8270,50,381,388,11418,763,2385,12237,0.033981432825363464,0.03336836573830793,0.004379050621825188
8272,7,48,9,624,46,215,688,0.014423076923076924,0.07692307692307693,0.011217948717948718
8273,0,0,0,23,10,11,23,0.0,0.0,0.0
8274,0,1,0,9,3,5,10,0.0,0.1111111111111111,0.0
8275,0,0,0,5,1,3,5,0.0,0.0,0.0
8276,1,5,3,57,26,23,66,0.05263157894736842,0.08771929824561403,0.017543859649122806
8277,0,0,0,3,1,1,3,0.0,0.0,0.0
8280,17,38,62,1956,243,538,2073,0.03169734151329243,0.019427402862985686,0.008691206543967281
8282,0,0,1,12,5,4,13,0.08333333333333333,0.0,0.0
8283,0,0,4,42,10,19,46,0.09523809523809523,0.0,0.0
8285,4,5,5,488,59,107,502,0.010245901639344262,0.010245901639344262,0.00819672131147541
8286,0,0,0,10,2,3,10,0.0,0.0,0.0
8290,0,0,0,10,3,4,10,0.0,0.0,0.0
8291,545,1365,743,37585,2452,8996,40238,0.019768524677397897,0.036317679925502194,0.014500465611281096
8292,0,0,0,8,1,7,8,0.0,0.0,0.0
8294,0,0,0,4,2,2,4,0.0,0.0,0.0
8295,0,1,1,14,3,6,16,0.07142857142857142,0.07142857142857142,0.0
8296,0,1,0,53,10,26,54,0.0,0.018867924528301886,0.0
8297,0,0,0,21,7,1,21,0.0,0.0,0.0
8298,0,3,0,11,3,4,14,0.0,0.2727272727272727,0.0
8300,33,38,31,2150,314,511,2252,0.01441860465116279,0.017674418604651163,0.015348837209302326
8301,3,14,0,246,52,100,263,0.0,0.056910569105691054,0.012195121951219513
8306,0,2,0,26,6,9,28,0.0,0.07692307692307693,0.0
8310,1,4,0,82,9,26,87,0.0,0.04878048780487805,0.012195121951219513
8311,2,3,2,157,31,35,164,0.012738853503184714,0.01910828025477707,0.012738853503184714
8313,2,17,5,475,105,152,499,0.010526315789473684,0.035789473684210524,0.004210526315789474
8314,3,7,1,49,11,14,60,0.02040816326530612,0.14285714285714285,0.061224489795918366
8316,0,0,0,4,1,2,4,0.0,0.0,0.0
8317,22,44,12,664,125,229,742,0.018072289156626505,0.06626506024096386,0.03313253012048193
8318,0,0,0,28,7,16,28,0.0,0.0,0.0
8319,0,0,0,8,3,5,8,0.0,0.0,0.0
8320,6,24,6,254,39,75,290,0.023622047244094488,0.09448818897637795,0.023622047244094488
8325,0,1,4,42,16,15,47,0.09523809523809523,0.023809523809523808,0.0
8326,6,10,6,218,67,58,240,0.027522935779816515,0.045871559633027525,0.027522935779816515
8327,5,11,5,321,66,126,342,0.01557632398753894,0.03426791277258567,0.01557632398753894
8332,8,113,99,2198,298,589,2418,0.045040946314831666,0.05141037306642402,0.003639672429481347
8333,9,17,8,315,77,67,349,0.025396825396825397,0.05396825396825397,0.02857142857142857
8337,0,0,0,30,7,8,30,0.0,0.0,0.0
8339,1,1,2,77,26,22,81,0.025974025974025976,0.012987012987012988,0.012987012987012988
8342,0,0,3,68,21,25,71,0.04411764705882353,0.0,0.0
8343,2,19,18,1098,126,446,1137,0.01639344262295082,0.017304189435336976,0.0018214936247723133
8344,16,37,4,304,70,95,361,0.013157894736842105,0.12171052631578948,0.05263157894736842
8345,0,0,0,20,10,7,20,0.0,0.0,0.0
8348,0,0,0,9,3,5,9,0.0,0.0,0.0
8350,2,3,1,242,38,102,248,0.004132231404958678,0.012396694214876033,0.008264462809917356
8351,0,0,0,2,1,1,2,0.0,0.0,0.0
8352,0,0,0,2,1,2,2,0.0,0.0,0.0
8353,0,5,1,39,8,12,45,0.02564102564102564,0.1282051282051282,0.0
8355,0,5,2,66,18,22,73,0.030303030303030304,0.07575757575757576,0.0
8356,6,22,3,370,42,109,401,0.008108108108108109,0.05945945945945946,0.016216216216216217
8358,0,0,0,2,1,1,2,0.0,0.0,0.0
8360,1,0,0,16,6,7,17,0.0,0.0,0.0625
8361,3,9,10,488,112,136,510,0.020491803278688523,0.018442622950819672,0.006147540983606557
8362,0,7,15,140,12,92,162,0.10714285714285714,0.05,0.0
8363,0,0,0,28,6,11,28,0.0,0.0,0.0
8365,57,219,102,4680,463,1194,5058,0.021794871794871794,0.046794871794871795,0.01217948717948718
8368,2,10,5,337,29,102,354,0.01483679525222552,0.02967359050445104,0.005934718100890208
8370,0,0,0,11,4,5,11,0.0,0.0,0.0
8371,65,131,26,1424,330,240,1646,0.018258426966292134,0.09199438202247191,0.04564606741573034
8372,1,2,1,70,17,20,74,0.014285714285714285,0.02857142857142857,0.014285714285714285
8373,15,58,51,2623,314,642,2747,0.019443385436523065,0.02211208539839878,0.0057186427754479605
8376,8,73,72,4287,446,1174,4440,0.016794961511546535,0.017028224865873572,0.0018661068346162819
8377,0,0,1,31,10,14,32,0.03225806451612903,0.0,0.0
8378,2,14,6,762,76,204,784,0.007874015748031496,0.01837270341207349,0.0026246719160104987
8379,0,0,0,20,4,7,20,0.0,0.0,0.0
8380,4,0,3,107,28,27,114,0.028037383177570093,0.0,0.037383177570093455
8381,0,0,0,18,8,10,18,0.0,0.0,0.0
8384,0,0,0,1,1,1,1,0.0,0.0,0.0
8385,2,10,7,232,52,73,251,0.03017241379310345,0.04310344827586207,0.008620689655172414
8386,0,1,0,2,1,2,3,0.0,0.5,0.0
8387,0,5,5,350,34,109,360,0.014285714285714285,0.014285714285714285,0.0
8388,0,0,0,14,6,6,14,0.0,0.0,0.0
8392,2,1,0,90,10,36,93,0.0,0.011111111111111112,0.022222222222222223
8395,0,0,0,13,6,8,13,0.0,0.0,0.0
8397,0,0,3,68,5,31,71,0.04411764705882353,0.0,0.0
8400,3,4,2,46,19,21,55,0.043478260869565216,0.08695652173913043,0.06521739130434782
8401,8,18,4,330,66,112,360,0.012121212121212121,0.05454545454545454,0.024242424242424242
8402,0,0,0,2,1,1,2,0.0,0.0,0.0
8403,0,0,0,6,2,2,6,0.0,0.0,0.0
8405,20,51,23,954,186,322,1048,0.02410901467505241,0.05345911949685535,0.020964360587002098
8409,88,196,23,1700,373,437,2007,0.013529411764705882,0.11529411764705882,0.05176470588235294
8411,0,0,1,12,6,6,13,0.08333333333333333,0.0,0.0
8413,3,13,3,244,72,67,263,0.012295081967213115,0.05327868852459016,0.012295081967213115
8415,5,30,44,1996,235,470,2075,0.022044088176352707,0.01503006012024048,0.00250501002004008
8416,0,1,1,20,9,11,22,0.05,0.05,0.0
8418,2,0,0,35,10,13,37,0.0,0.0,0.05714285714285714
8419,0,8,5,208,41,94,221,0.02403846153846154,0.038461538461538464,0.0
8422,0,0,0,2,1,1,2,0.0,0.0,0.0
8424,0,0,0,16,7,7,16,0.0,0.0,0.0
8425,3,13,2,137,29,56,155,0.014598540145985401,0.0948905109489051,0.021897810218978103
8426,24,45,19,515,40,182,603,0.036893203883495145,0.08737864077669903,0.04660194174757282
8427,0,0,0,10,1,4,10,0.0,0.0,0.0
8428,0,2,4,717,149,125,723,0.005578800557880056,0.002789400278940028,0.0
8429,0,0,0,2,1,1,2,0.0,0.0,0.0
8431,3,13,4,273,58,110,293,0.014652014652014652,0.047619047619047616,0.01098901098901099
8432,18,37,25,1997,318,617,2077,0.012518778167250876,0.018527791687531298,0.009013520280420632
8433,1,8,1,41,20,16,51,0.024390243902439025,0.1951219512195122,0.024390243902439025
8434,1,1,0,4,4,4,6,0.0,0.25,0.25
8436,5,9,9,368,75,114,391,0.024456521739130436,0.024456521739130436,0.01358695652173913
8438,3,2,3,103,25,29,111,0.02912621359223301,0.019417475728155338,0.02912621359223301
8439,17,5,0,125,43,21,147,0.0,0.04,0.136
8440,0,0,0,6,2,2,6,0.0,0.0,0.0
8441,0,0,0,1,1,1,1,0.0,0.0,0.0
8442,6,19,3,299,65,90,327,0.010033444816053512,0.06354515050167224,0.020066889632107024
8443,5,3,0,71,23,20,79,0.0,0.04225352112676056,0.07042253521126761
8444,1,4,10,300,43,104,315,0.03333333333333333,0.013333333333333334,0.0033333333333333335
8445,1,1,2,98,10,25,102,0.02040816326530612,0.01020408163265306,0.01020408163265306
8447,0,0,0,2,1,1,2,0.0,0.0,0.0
8448,0,4,1,33,10,14,38,0.030303030303030304,0.12121212121212122,0.0
8449,0,0,0,2,1,2,2,0.0,0.0,0.0
8450,0,0,0,1,1,1,1,0.0,0.0,0.0
8451,1,2,0,324,40,133,327,0.0,0.006172839506172839,0.0030864197530864196
8452,0,0,0,61,11,27,61,0.0,0.0,0.0
8453,0,0,0,3,1,1,3,0.0,0.0,0.0
8455,0,0,0,40,6,15,40,0.0,0.0,0.0
8456,0,0,0,2,1,1,2,0.0,0.0,0.0
8457,0,0,0,11,5,4,11,0.0,0.0,0.0
8460,1,1,0,184,59,44,186,0.0,0.005434782608695652,0.005434782608695652
8461,0,0,0,6,2,4,6,0.0,0.0,0.0
8462,0,0,0,18,12,13,18,0.0,0.0,0.0
8463,0,0,0,8,1,4,8,0.0,0.0,0.0
8465,0,2,0,202,42,78,204,0.0,0.009900990099009901,0.0
8468,2,2,0,156,39,46,160,0.0,0.01282051282051282,0.01282051282051282
8469,0,0,1,192,17,120,193,0.005208333333333333,0.0,0.0
8471,0,0,0,16,6,6,16,0.0,0.0,0.0
8472,0,0,0,26,9,12,26,0.0,0.0,0.0
8474,1,1,1,149,9,51,152,0.006711409395973154,0.006711409395973154,0.006711409395973154
8475,0,0,2,60,15,19,62,0.03333333333333333,0.0,0.0
8476,1,11,4,278,56,88,294,0.014388489208633094,0.039568345323741004,0.0035971223021582736
8477,1,1,0,19,8,2,21,0.0,0.05263157894736842,0.05263157894736842
8479,4,12,3,649,93,120,668,0.004622496147919877,0.01848998459167951,0.0061633281972265025
8480,28,48,46,2024,355,532,2146,0.022727272727272728,0.023715415019762844,0.01383399209486166
8483,1,1,2,22,6,12,26,0.09090909090909091,0.045454545454545456,0.045454545454545456
8484,15,64,28,1267,213,233,1374,0.022099447513812154,0.050513022888713496,0.011838989739542225
8487,0,2,14,391,33,156,407,0.03580562659846547,0.005115089514066497,0.0
8488,0,0,0,8,3,3,8,0.0,0.0,0.0
8489,0,1,38,879,10,187,918,0.04323094425483504,0.0011376564277588168,0.0
8490,0,0,1,14,5,3,15,0.07142857142857142,0.0,0.0
8491,16,53,29,1638,233,472,1736,0.017704517704517704,0.03235653235653236,0.009768009768009768
8494,0,4,0,63,5,18,67,0.0,0.06349206349206349,0.0
8495,5,7,6,267,55,101,285,0.02247191011235955,0.026217228464419477,0.018726591760299626
8497,0,0,0,7,5,3,7,0.0,0.0,0.0
8500,2,3,0,58,16,24,63,0.0,0.05172413793103448,0.034482758620689655
8501,0,2,1,126,47,24,129,0.007936507936507936,0.015873015873015872,0.0
8504,0,6,0,46,12,26,52,0.0,0.13043478260869565,0.0
8505,6,9,3,306,15,107,324,0.00980392156862745,0.029411764705882353,0.0196078431372549
8508,0,1,0,14,1,2,15,0.0,0.07142857142857142,0.0
8509,0,0,0,4,2,2,4,0.0,0.0,0.0
8512,1,22,36,1356,128,383,1415,0.02654867256637168,0.016224188790560472,0.0007374631268436578
8513,0,0,0,26,4,7,26,0.0,0.0,0.0
8515,9,30,32,1074,234,325,1145,0.0297951582867784,0.027932960893854747,0.008379888268156424
8516,1,5,6,315,59,70,327,0.01904761904761905,0.015873015873015872,0.0031746031746031746
8517,2,4,5,265,38,124,276,0.018867924528301886,0.01509433962264151,0.007547169811320755
8518,8,0,1,48,12,22,57,0.020833333333333332,0.0,0.16666666666666666
8520,0,0,0,6,2,2,6,0.0,0.0,0.0
8521,7,32,24,844,103,192,907,0.02843601895734597,0.037914691943127965,0.008293838862559242
8523,0,0,0,54,4,25,54,0.0,0.0,0.0
8524,2,0,0,28,14,14,30,0.0,0.0,0.07142857142857142
8525,0,3,1,32,10,11,36,0.03125,0.09375,0.0
8526,8,42,20,1186,115,523,1256,0.016863406408094434,0.03541315345699832,0.006745362563237774
8527,1,4,4,204,30,74,213,0.0196078431372549,0.0196078431372549,0.004901960784313725
8528,2,5,3,462,73,168,472,0.006493506493506494,0.010822510822510822,0.004329004329004329
8529,0,0,1,18,2,5,19,0.05555555555555555,0.0,0.0
8530,0,0,1,28,8,16,29,0.03571428571428571,0.0,0.0
8531,16,46,7,359,127,140,428,0.019498607242339833,0.12813370473537605,0.04456824512534819
8532,0,0,0,9,2,4,9,0.0,0.0,0.0
8535,1,0,2,64,19,25,67,0.03125,0.0,0.015625
8537,125,298,101,2792,269,666,3316,0.03617478510028653,0.10673352435530085,0.04477077363896848
8539,4,11,5,201,30,48,221,0.024875621890547265,0.05472636815920398,0.01990049751243781
8541,11,36,20,583,105,164,650,0.03430531732418525,0.06174957118353345,0.018867924528301886
8542,6,10,7,296,43,69,319,0.02364864864864865,0.033783783783783786,0.02027027027027027
8543,0,0,0,9,2,6,9,0.0,0.0,0.0
8544,0,0,0,1,1,1,1,0.0,0.0,0.0
8545,0,1,0,41,12,18,42,0.0,0.024390243902439025,0.0
8546,4,38,21,718,134,255,781,0.02924791086350975,0.052924791086350974,0.005571030640668524
8547,0,0,0,4,2,3,4,0.0,0.0,0.0
8548,0,0,0,33,13,16,33,0.0,0.0,0.0
8550,2,4,0,52,17,24,58,0.0,0.07692307692307693,0.038461538461538464
8552,0,0,0,16,8,6,16,0.0,0.0,0.0
8553,0,0,0,2,1,1,2,0.0,0.0,0.0
8554,0,0,0,50,6,21,50,0.0,0.0,0.0
8555,0,0,0,14,1,5,14,0.0,0.0,0.0
8556,0,0,0,9,3,4,9,0.0,0.0,0.0
8558,0,0,0,5,1,1,5,0.0,0.0,0.0
8559,0,0,0,19,5,9,19,0.0,0.0,0.0
8560,4,17,15,1314,112,472,1350,0.01141552511415525,0.01293759512937595,0.0030441400304414
8561,73,214,105,12449,1040,3067,12841,0.008434412402602618,0.017190135753875815,0.005863924813238011
8562,0,0,0,6,2,1,6,0.0,0.0,0.0
8564,0,0,0,3,2,2,3,0.0,0.0,0.0
8565,0,0,2,28,7,12,30,0.07142857142857142,0.0,0.0
8566,0,3,0,61,11,28,64,0.0,0.04918032786885246,0.0
8569,0,0,0,3,1,1,3,0.0,0.0,0.0
8572,0,0,0,3,1,1,3,0.0,0.0,0.0
8573,1,0,1,70,21,28,72,0.014285714285714285,0.0,0.014285714285714285
8574,0,7,1,116,9,41,124,0.008620689655172414,0.0603448275862069,0.0
8575,70,77,42,2643,219,487,2832,0.015891032917139614,0.029133560348089293,0.02648505486189936
8576,0,0,0,2,1,1,2,0.0,0.0,0.0
8577,1,2,0,28,11,10,31,0.0,0.07142857142857142,0.03571428571428571
8579,24,44,7,220,79,61,295,0.031818181818181815,0.2,0.10909090909090909
8580,0,0,0,3,2,2,3,0.0,0.0,0.0
8581,0,0,0,1,1,1,1,0.0,0.0,0.0
8583,25,146,74,2774,323,571,3019,0.026676279740447006,0.05263157894736842,0.009012256669069935
8586,291,681,183,6841,827,1828,7996,0.026750475076743167,0.09954684987574916,0.04253764069580471
8587,10,28,7,610,67,185,655,0.011475409836065573,0.04590163934426229,0.01639344262295082
8588,0,0,0,12,3,6,12,0.0,0.0,0.0
8589,2,0,0,18,6,8,20,0.0,0.0,0.1111111111111111
8591,1,2,0,53,13,25,56,0.0,0.03773584905660377,0.018867924528301886
8592,0,0,0,5,2,2,5,0.0,0.0,0.0
8595,23,50,19,1579,241,483,1671,0.012032932235592146,0.031665611146295125,0.014566181127295756
8597,20,65,16,742,56,257,843,0.0215633423180593,0.0876010781671159,0.026954177897574125
8598,9,19,6,689,144,264,723,0.008708272859216255,0.027576197387518143,0.013062409288824383
8599,1,2,1,74,19,33,78,0.013513513513513514,0.02702702702702703,0.013513513513513514
8601,0,0,5,368,11,74,373,0.01358695652173913,0.0,0.0
8602,0,1,0,8,5,5,9,0.0,0.125,0.0
8604,0,0,0,1,1,1,1,0.0,0.0,0.0
8605,5,30,37,2626,200,541,2698,0.01408987052551409,0.011424219345011425,0.001904036557501904
8606,2,8,3,107,43,46,120,0.028037383177570093,0.07476635514018691,0.018691588785046728
8608,2,5,5,196,69,66,208,0.025510204081632654,0.025510204081632654,0.01020408163265306
8609,9,12,4,514,134,114,539,0.007782101167315175,0.023346303501945526,0.017509727626459144
8611,10,13,2,198,41,68,223,0.010101010101010102,0.06565656565656566,0.050505050505050504
8612,7,12,4,245,32,103,268,0.0163265306122449,0.04897959183673469,0.02857142857142857
8613,11,21,11,606,69,126,649,0.018151815181518153,0.034653465346534656,0.018151815181518153
8614,0,0,0,13,8,9,13,0.0,0.0,0.0
8615,4,5,0,151,42,53,160,0.0,0.033112582781456956,0.026490066225165563
8617,2,18,4,220,35,60,244,0.01818181818181818,0.08181818181818182,0.00909090909090909
8619,28,71,17,666,169,227,782,0.025525525525525526,0.1066066066066066,0.042042042042042045
8620,0,0,0,5,1,1,5,0.0,0.0,0.0
8621,0,0,0,9,3,3,9,0.0,0.0,0.0
8624,2,0,5,290,53,85,297,0.017241379310344827,0.0,0.006896551724137931
8625,0,1,3,135,23,40,139,0.022222222222222223,0.007407407407407408,0.0
8626,0,0,0,44,7,15,44,0.0,0.0,0.0
8627,5,13,4,553,52,169,575,0.007233273056057866,0.023508137432188065,0.009041591320072333
8629,0,0,0,2,1,1,2,0.0,0.0,0.0
8630,3,4,3,93,12,33,103,0.03225806451612903,0.043010752688172046,0.03225806451612903
8631,0,0,0,45,21,4,45,0.0,0.0,0.0
8633,11,28,17,627,71,204,683,0.02711323763955343,0.044657097288676235,0.017543859649122806
8635,0,4,10,450,45,130,464,0.022222222222222223,0.008888888888888889,0.0
8636,0,0,0,11,5,6,11,0.0,0.0,0.0
